[GIN-debug] [WARNING] Creating an Engine instance with the Logger and Recovery middleware already attached.

[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] GET    /workApp/user/my          --> backend/worker.AssignWorker.func1 (6 handlers)
[GIN-debug] GET    /workApp/user/single      --> backend/worker.AssignWorker.func1 (7 handlers)
[GIN-debug] POST   /workApp/user/update      --> backend/worker.AssignWorker.func1 (7 handlers)
[GIN-debug] GET    /workApp/user/all         --> backend/worker.AssignWorker.func1 (7 handlers)
[GIN-debug] POST   /workApp/entry/login      --> backend/worker.AssignWorker.func1 (5 handlers)
[GIN-debug] PUT    /workApp/entry/register   --> backend/worker.AssignWorker.func1 (5 handlers)
[GIN-debug] POST   /workApp/entry/email/captcha --> backend/worker.AssignWorker.func1 (5 handlers)
[GIN-debug] GET    /workApp/entry/checkAccess --> backend/worker.AssignWorker.func1 (6 handlers)
[GIN-debug] GET    /workApp/company/banch/all --> backend/worker.AssignWorker.func1 (6 handlers)
[GIN-debug] [WARNING] You trusted all proxies, this is NOT safe. We recommend you to set a value.
Please check https://pkg.go.dev/github.com/gin-gonic/gin#readme-don-t-trust-all-proxies for details.
[GIN-debug] Listening and serving HTTP on :4000
[GIN] 2022/10/15 - 16:43:10 | 510 |     25.0905ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjEwLCJBY2NvdW50IjoiYWNjb3VudDEifQ.HkIws-OXUBZrfyaW7DeR3wH24ITfp6GgxXg_P6YNVgo"
[GIN] 2022/10/15 - 16:52:55 | 200 |     30.1855ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:52:55 | 200 |   39.622417ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:52:55 | 200 |   73.430542ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:52:55 | 200 |    1.413125ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:02 | 200 |    2.456792ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:02 | 200 |   12.782583ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:02 | 200 |   25.848334ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:02 | 200 |  119.096375ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:05 | 200 |   25.276541ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:05 | 200 |   31.716042ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:05 | 200 |     8.83175ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:05 | 200 |    4.103541ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:29 | 200 |   51.523333ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:29 | 200 |   39.215584ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:29 | 200 |   92.103083ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:29 | 200 |    4.602083ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:51 | 200 |  132.025166ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:51 | 200 |  142.465458ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:51 | 200 |   29.749042ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:53:51 | 200 |    1.337666ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:54:14 | 200 |   79.219875ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:54:14 | 200 |   89.012084ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:54:18 | 200 |   12.383417ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:54:18 | 200 |   10.430542ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:54:24 | 200 |    47.92625ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:54:24 | 200 |   49.018375ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:55:31 | 200 |     66.0115ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:55:31 | 200 |     4.51425ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:55:31 | 200 |   72.828958ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:55:31 | 200 |    1.394208ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:55:37 | 200 |   20.918875ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:55:37 | 200 |   13.746042ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:55:52 | 200 |   48.982083ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:55:52 | 200 |   58.642833ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:55:56 | 200 |   14.125708ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:55:56 | 200 |   17.597666ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:56:05 | 200 |   38.970708ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:56:05 | 200 |   39.989791ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:56:05 | 200 |   11.220375ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:56:05 | 200 |   15.106833ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:56:20 | 200 |   37.752958ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:56:20 | 200 |  110.504208ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:56:34 | 200 |   43.061041ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:56:34 | 200 |   43.830542ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:56:39 | 200 |   55.631791ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:56:39 | 200 |   61.959667ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:56:41 | 200 |    4.624917ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:56:41 | 200 |   12.330959ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:03 | 200 |   17.268375ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:03 | 200 |   16.586584ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:03 | 200 |     2.08525ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:03 | 200 |    4.416167ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:08 | 200 |   57.166334ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:08 | 200 |   56.091333ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:08 | 200 |    5.268375ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:08 | 200 |    9.533959ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:18 | 200 |    5.688083ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:18 | 200 |   13.663875ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:18 | 200 |    5.466875ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:18 | 200 |    3.427917ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:41 | 200 |   11.364208ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:43 | 200 |   20.838833ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:46 | 200 |     41.3775ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:46 | 200 |   59.202875ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:55 | 200 |   71.321708ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:57:55 | 200 |   72.389667ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:58:01 | 200 |   33.189958ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:58:01 | 200 |   33.455792ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:58:04 | 200 |   24.390458ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:58:04 | 200 |   18.256625ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:58:12 | 200 |    2.612167ms |       127.0.0.1 | GET      "/workApp/user/my?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
[GIN] 2022/10/15 - 16:58:12 | 200 |    2.392125ms |       127.0.0.1 | GET      "/workApp/company/banch/all?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOjgsIkFjY291bnQiOiJhY2NvdW50MSJ9.ROk-jwtGD--ugzw4WLEB07pObmFvtI2PRmhuNO3x-I4"
